date,y,score,fold_id,model
2021-11-06,0,0.05959789820492958,1,extra
2021-11-07,0,0.0941514064872138,1,extra
2021-11-08,0,0.16408090692244018,1,extra
2021-11-09,0,0.1608158417653972,1,extra
2021-11-10,0,0.1565925331084214,1,extra
2021-11-11,0,0.17219555026739192,1,extra
2021-11-12,0,0.17988085835046444,1,extra
2021-11-13,0,0.1852627781089536,1,extra
2021-11-14,0,0.2563231511464909,1,extra
2021-11-15,0,0.20431095237854346,1,extra
2021-11-16,0,0.26847076928582114,1,extra
2021-11-17,0,0.27589383447317883,1,extra
2021-11-18,1,0.41631448194691,1,extra
2021-11-19,1,0.3109896562384143,1,extra
2021-11-20,0,0.13104000468781601,1,extra
2021-11-21,0,0.08045352430048451,1,extra
2021-11-22,1,0.14491893050069787,1,extra
2021-11-23,0,0.11364567295746926,1,extra
2021-11-24,0,0.12901575624563805,1,extra
2021-11-25,0,0.09284531483981272,1,extra
2021-11-26,0,0.0434520660670461,1,extra
2021-11-27,0,0.08452019891987071,1,extra
2021-11-28,0,0.1039218478687485,1,extra
2021-11-29,0,0.0181216375150242,1,extra
2021-11-30,0,0.08767701756077044,1,extra
2021-12-01,0,0.045632026946602504,1,extra
2021-12-02,0,0.05551627849037215,1,extra
2021-12-03,0,0.03933447935943613,1,extra
2021-12-04,0,0.11421890542685716,1,extra
2021-12-05,0,0.06432338885841986,1,extra
2021-12-06,0,0.05495015915168274,1,extra
2021-12-07,0,0.10993323814797722,1,extra
2021-12-08,0,0.09538077699649715,1,extra
2021-12-09,0,0.09274843520944562,1,extra
2021-12-10,0,0.04460935164078277,1,extra
2021-12-11,0,0.04332564396045663,1,extra
2021-12-12,0,0.08020317840919279,1,extra
2021-12-13,0,0.13800102983370038,1,extra
2021-12-14,0,0.11920989356336807,1,extra
2021-12-15,0,0.2533340173629741,1,extra
2021-12-16,0,0.08011552004689522,1,extra
2021-12-17,0,0.15905303380226904,1,extra
2021-12-18,0,0.20639570427338771,1,extra
2021-12-19,0,0.24504298706065072,1,extra
2021-12-20,0,0.2041563496360477,1,extra
2021-12-21,0,0.2169431201603185,1,extra
2021-12-22,0,0.17476614221673595,1,extra
2021-12-23,0,0.11027157914879207,1,extra
2021-12-24,0,0.10725781852253685,1,extra
